Sex,Age,Height,Weight,Activity Level,BMI,Daily Calories,Carbs,Fiber,Protein,Fat,Water,Vitamin C,Vitamin A,Vitamin D,Vitamin E,Vitamin B12,Vitamin K,Niacin,Calcium
Female,20 years,5 ft. 0 in.,245 lbs.,Sedentary,47.8,"2,362 kcal/day","266 - 384 grams
",25 grams,89 grams,"52 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,246 lbs.,Sedentary,48.2,"2,371 kcal/day","267 - 385 grams
",25 grams,90 grams,"53 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,249 lbs.,Sedentary,48.6,"2,379 kcal/day","268 - 387 grams
",25 grams,90 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,251 lbs.,Sedentary,49,"2,388 kcal/day","269 - 388 grams
",25 grams,91 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,254 lbs.,Sedentary,49.6,"2,401 kcal/day","270 - 390 grams
",25 grams,92 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,256 lbs.,Sedentary,50,"2,409 kcal/day","271 - 391 grams
",25 grams,93 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,258 lbs.,Sedentary,50.4,"2,418 kcal/day","272 - 393 grams
",25 grams,94 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,260 lbs.,Sedentary,50.8,"2,426 kcal/day","273 - 394 grams
",25 grams,94 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,262 lbs.,Sedentary,51.2,"2,435 kcal/day","274 - 396 grams
",25 grams,95 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,265 lbs.,Sedentary,51.8,"2,447 kcal/day","275 - 398 grams
",25 grams,96 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,267 lbs.,Sedentary,52.1,"2,456 kcal/day","276 - 399 grams
",25 grams,97 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,269 lbs.,Sedentary,52.5,"2,464 kcal/day","277 - 400 grams
",25 grams,98 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,271 lbs.,Sedentary,52.9,"2,473 kcal/day","278 - 402 grams
",25 grams,98 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 0 in.,273 lbs.,Sedentary,53.3,"2,481 kcal/day","279 - 403 grams
",25 grams,99 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,165 lbs.,Sedentary,26.6,"2,133 kcal/day","240 - 347 grams
",25 grams,60 grams,"47 - 83 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,168 lbs.,Sedentary,27.1,"2,146 kcal/day","241 - 349 grams
",25 grams,61 grams,"48 - 83 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,170 lbs.,Sedentary,27.4,"2,155 kcal/day","242 - 350 grams
",25 grams,62 grams,"48 - 84 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,172 lbs.,Sedentary,27.8,"2,163 kcal/day","243 - 351 grams
",25 grams,62 grams,"48 - 84 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,174 lbs.,Sedentary,28.1,"2,172 kcal/day","244 - 353 grams
",25 grams,63 grams,"48 - 84 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,176 lbs.,Sedentary,28.4,"2,180 kcal/day","245 - 354 grams
",25 grams,64 grams,"48 - 85 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,179 lbs.,Sedentary,28.9,"2,193 kcal/day","247 - 356 grams
",25 grams,65 grams,"49 - 85 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,181 lbs.,Sedentary,29.2,"2,201 kcal/day","248 - 358 grams
",25 grams,66 grams,"49 - 86 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,182 lbs.,Sedentary,29.5,"2,210 kcal/day","249 - 359 grams
",25 grams,66 grams,"49 - 86 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,185 lbs.,Sedentary,29.9,"2,218 kcal/day","250 - 360 grams
",25 grams,67 grams,"49 - 86 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,187 lbs.,Sedentary,30.2,"2,227 kcal/day","251 - 362 grams
",25 grams,68 grams,"49 - 87 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,190 lbs.,Sedentary,30.7,"2,240 kcal/day","252 - 364 grams
",25 grams,69 grams,"50 - 87 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,192 lbs.,Sedentary,31,"2,248 kcal/day","253 - 365 grams
",25 grams,70 grams,"50 - 87 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,194 lbs.,Sedentary,31.3,"2,257 kcal/day","254 - 367 grams
",25 grams,70 grams,"50 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,196 lbs.,Sedentary,31.6,"2,265 kcal/day","255 - 368 grams
",25 grams,71 grams,"50 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,198 lbs.,Sedentary,32,"2,274 kcal/day","256 - 370 grams
",25 grams,72 grams,"51 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,201 lbs.,Sedentary,32.4,"2,286 kcal/day","257 - 371 grams
",25 grams,73 grams,"51 - 89 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,203 lbs.,Sedentary,32.8,"2,295 kcal/day","258 - 373 grams
",25 grams,74 grams,"51 - 89 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,205 lbs.,Sedentary,33.1,"2,303 kcal/day","259 - 374 grams
",25 grams,74 grams,"51 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,207 lbs.,Sedentary,33.4,"2,312 kcal/day","260 - 376 grams
",25 grams,75 grams,"51 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,209 lbs.,Sedentary,33.7,"2,320 kcal/day","261 - 377 grams
",25 grams,76 grams,"52 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,212 lbs.,Sedentary,34.2,"2,333 kcal/day","262 - 379 grams
",25 grams,77 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,214 lbs.,Sedentary,34.5,"2,341 kcal/day","263 - 380 grams
",25 grams,78 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,216 lbs.,Sedentary,34.9,"2,350 kcal/day","264 - 382 grams
",25 grams,78 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,218 lbs.,Sedentary,35.2,"2,358 kcal/day","265 - 383 grams
",25 grams,79 grams,"52 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,220 lbs.,Sedentary,35.5,"2,367 kcal/day","266 - 385 grams
",25 grams,80 grams,"53 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,223 lbs.,Sedentary,36,"2,380 kcal/day","268 - 387 grams
",25 grams,81 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,225 lbs.,Sedentary,36.3,"2,388 kcal/day","269 - 388 grams
",25 grams,82 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,227 lbs.,Sedentary,36.6,"2,397 kcal/day","270 - 390 grams
",25 grams,82 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,229 lbs.,Sedentary,37,"2,405 kcal/day","271 - 391 grams
",25 grams,83 grams,"53 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,232 lbs.,Sedentary,37.4,"2,418 kcal/day","272 - 393 grams
",25 grams,84 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,234 lbs.,Sedentary,37.8,"2,426 kcal/day","273 - 394 grams
",25 grams,85 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,236 lbs.,Sedentary,38.1,"2,435 kcal/day","274 - 396 grams
",25 grams,86 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,238 lbs.,Sedentary,38.4,"2,443 kcal/day","275 - 397 grams
",25 grams,86 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,240 lbs.,Sedentary,38.7,"2,452 kcal/day","276 - 398 grams
",25 grams,87 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,243 lbs.,Sedentary,39.2,"2,465 kcal/day","277 - 401 grams
",25 grams,88 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,245 lbs.,Sedentary,39.5,"2,473 kcal/day","278 - 402 grams
",25 grams,89 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,246 lbs.,Sedentary,39.9,"2,482 kcal/day","279 - 403 grams
",25 grams,90 grams,"55 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,249 lbs.,Sedentary,40.2,"2,490 kcal/day","280 - 405 grams
",25 grams,90 grams,"55 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,251 lbs.,Sedentary,40.5,"2,499 kcal/day","281 - 406 grams
",25 grams,91 grams,"56 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,254 lbs.,Sedentary,41,"2,511 kcal/day","282 - 408 grams
",25 grams,92 grams,"56 - 98 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,256 lbs.,Sedentary,41.3,"2,520 kcal/day","284 - 410 grams
",25 grams,93 grams,"56 - 98 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,258 lbs.,Sedentary,41.6,"2,528 kcal/day","284 - 411 grams
",25 grams,94 grams,"56 - 98 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,260 lbs.,Sedentary,42,"2,537 kcal/day","285 - 412 grams
",25 grams,94 grams,"56 - 99 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,262 lbs.,Sedentary,42.3,"2,545 kcal/day","286 - 414 grams
",25 grams,95 grams,"57 - 99 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,265 lbs.,Sedentary,42.8,"2,558 kcal/day","288 - 416 grams
",25 grams,96 grams,"57 - 99 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,267 lbs.,Sedentary,43.1,"2,566 kcal/day","289 - 417 grams
",25 grams,97 grams,"57 - 100 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,269 lbs.,Sedentary,43.4,"2,575 kcal/day","290 - 418 grams
",25 grams,98 grams,"57 - 100 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,271 lbs.,Sedentary,43.7,"2,583 kcal/day","291 - 420 grams
",25 grams,98 grams,"57 - 100 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,5 ft. 6 in.,273 lbs.,Sedentary,44.1,"2,592 kcal/day","292 - 421 grams
",25 grams,99 grams,"58 - 101 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,165 lbs.,Sedentary,22.4,"2,244 kcal/day","252 - 365 grams
",25 grams,60 grams,"50 - 87 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,168 lbs.,Sedentary,22.8,"2,257 kcal/day","254 - 367 grams
",25 grams,61 grams,"50 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,170 lbs.,Sedentary,23.1,"2,265 kcal/day","255 - 368 grams
",25 grams,62 grams,"50 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,172 lbs.,Sedentary,23.3,"2,274 kcal/day","256 - 370 grams
",25 grams,62 grams,"51 - 88 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,174 lbs.,Sedentary,23.6,"2,282 kcal/day","257 - 371 grams
",25 grams,63 grams,"51 - 89 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,176 lbs.,Sedentary,23.9,"2,291 kcal/day","258 - 372 grams
",25 grams,64 grams,"51 - 89 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,179 lbs.,Sedentary,24.3,"2,303 kcal/day","259 - 374 grams
",25 grams,65 grams,"51 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,181 lbs.,Sedentary,24.5,"2,312 kcal/day","260 - 376 grams
",25 grams,66 grams,"51 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,182 lbs.,Sedentary,24.8,"2,320 kcal/day","261 - 377 grams
",25 grams,66 grams,"52 - 90 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,185 lbs.,Sedentary,25.1,"2,329 kcal/day","262 - 378 grams
",25 grams,67 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,187 lbs.,Sedentary,25.4,"2,337 kcal/day","263 - 380 grams
",25 grams,68 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,190 lbs.,Sedentary,25.8,"2,350 kcal/day","264 - 382 grams
",25 grams,69 grams,"52 - 91 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,192 lbs.,Sedentary,26,"2,359 kcal/day","265 - 383 grams
",25 grams,70 grams,"52 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,194 lbs.,Sedentary,26.3,"2,367 kcal/day","266 - 385 grams
",25 grams,70 grams,"53 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,196 lbs.,Sedentary,26.6,"2,376 kcal/day","267 - 386 grams
",25 grams,71 grams,"53 - 92 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,198 lbs.,Sedentary,26.9,"2,384 kcal/day","268 - 387 grams
",25 grams,72 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,201 lbs.,Sedentary,27.3,"2,397 kcal/day","270 - 390 grams
",25 grams,73 grams,"53 - 93 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,203 lbs.,Sedentary,27.5,"2,405 kcal/day","271 - 391 grams
",25 grams,74 grams,"53 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,205 lbs.,Sedentary,27.8,"2,414 kcal/day","272 - 392 grams
",25 grams,74 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,207 lbs.,Sedentary,28.1,"2,422 kcal/day","272 - 394 grams
",25 grams,75 grams,"54 - 94 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,209 lbs.,Sedentary,28.3,"2,431 kcal/day","273 - 395 grams
",25 grams,76 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,212 lbs.,Sedentary,28.8,"2,444 kcal/day","275 - 397 grams
",25 grams,77 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,214 lbs.,Sedentary,29,"2,452 kcal/day","276 - 398 grams
",25 grams,78 grams,"54 - 95 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,216 lbs.,Sedentary,29.3,"2,461 kcal/day","277 - 400 grams
",25 grams,78 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,218 lbs.,Sedentary,29.6,"2,469 kcal/day","278 - 401 grams
",25 grams,79 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,220 lbs.,Sedentary,29.8,"2,478 kcal/day","279 - 403 grams
",25 grams,80 grams,"55 - 96 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,223 lbs.,Sedentary,30.2,"2,490 kcal/day","280 - 405 grams
",25 grams,81 grams,"55 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,225 lbs.,Sedentary,30.5,"2,499 kcal/day","281 - 406 grams
",25 grams,82 grams,"56 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,227 lbs.,Sedentary,30.8,"2,507 kcal/day","282 - 407 grams
",25 grams,82 grams,"56 - 97 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,229 lbs.,Sedentary,31.1,"2,516 kcal/day","283 - 409 grams
",25 grams,83 grams,"56 - 98 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,232 lbs.,Sedentary,31.5,"2,529 kcal/day","285 - 411 grams
",25 grams,84 grams,"56 - 98 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,234 lbs.,Sedentary,31.7,"2,537 kcal/day","285 - 412 grams
",25 grams,85 grams,"56 - 99 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
Female,20 years,6 ft. 0 in.,236 lbs.,Sedentary,32,"2,545 kcal/day","286 - 414 grams
",25 grams,86 grams,"57 - 99 grams
","2.7 liters (about 11 cups)
",75 mg,700 mcg,15 mcg,15 mg,2.4 mcg,90 mcg,14 mg,"1,000 mg"
